,volume,open,high,low,close,caldt
441,85324878.0,440.75,453.55,436.69,453.25,2025-10-06
442,102296082.0,447.82,452.68,432.4501,433.09,2025-10-07
443,71192128.0,437.57,441.33,425.23,438.69,2025-10-08
444,69339928.0,431.81,436.35,426.18,435.54,2025-10-09
445,112107870.0,436.54,443.13,411.45,413.49,2025-10-10
446,79552785.0,423.53,436.89,419.7,435.9,2025-10-13
447,72669438.0,426.79,434.2,417.86,429.24,2025-10-14
448,71558185.0,434.9,440.51,426.3301,435.15,2025-10-15
449,77189889.0,434.73,439.35,421.3101,428.75,2025-10-16
450,89331578.0,425.5,441.4558,423.6,439.31,2025-10-17
451,63650560.0,443.865,449.8,440.61,447.43,2025-10-20
452,54412169.0,445.755,449.3,442.05,442.6,2025-10-21
453,84023458.0,443.45,445.539,429.0,438.97,2025-10-22
454,126709833.0,420.0,449.3999,413.9,448.98,2025-10-23
455,94726935.0,446.83,451.68,430.17,433.72,2025-10-24
456,105866837.0,439.98,460.16,438.69,452.42,2025-10-27
457,80185462.0,454.775,467.0,451.6,460.55,2025-10-28
458,67983469.0,462.5,465.7,452.65,461.51,2025-10-29
459,72447738.0,451.05,455.0607,439.61,440.1,2025-10-30
460,83135787.0,446.75,458.0,443.6855,456.56,2025-10-31
461,84594908.0,455.99,474.07,453.8,468.37,2025-11-03
462,87756250.0,454.46,460.22,443.6,444.26,2025-11-04
463,85572786.0,452.05,466.3299,440.71,462.07,2025-11-05
464,109622394.0,461.96,467.45,435.09,445.91,2025-11-06
465,103471158.0,437.92,439.36,421.88,429.52,2025-11-07
466,76515407.0,439.6,449.6715,433.36,445.23,2025-11-10
467,60497235.0,439.4,442.49,432.36,439.62,2025-11-11
468,58513097.0,442.15,442.329,426.56,430.6,2025-11-12
469,118946354.0,423.13,424.5,396.34,401.99,2025-11-13
470,105506137.0,386.3,412.19,382.78,404.35,2025-11-14
471,102177569.0,398.74,423.96,398.74,408.92,2025-11-17
472,80665237.0,405.38,408.9,393.71,401.25,2025-11-18
473,72023545.0,406.18,411.78,398.5,403.99,2025-11-19
474,113497855.0,414.63,428.94,394.74,395.23,2025-11-20
475,100395076.0,402.32,402.8,383.76,391.09,2025-11-21
476,96704962.0,402.17,421.72,401.09,417.78,2025-11-24
477,71820316.0,414.42,420.48,405.95,419.4,2025-11-25
478,63368718.0,423.95,426.94,416.89,426.58,2025-11-26
479,36190538.0,426.59,432.93,426.2,430.17,2025-11-28
480,57381856.0,425.32,433.6599,425.29,430.14,2025-12-01
481,69193316.0,430.81,436.8,422.12,429.24,2025-12-02
482,87300360.0,432.1,447.92,431.11,446.74,2025-12-03
483,71850843.0,449.94,454.63,445.39,454.53,2025-12-04
484,56406760.0,453.03,458.87,451.66,455.0,2025-12-05
485,69085419.0,447.445,449.7463,435.25,439.58,2025-12-08
486,62315078.0,437.54,452.39,435.7,445.17,2025-12-09
487,63211734.0,446.065,456.88,443.61,451.45,2025-12-10
488,55902013.0,448.945,449.2699,440.33,446.89,2025-12-11
489,95532780.0,448.09,463.01,441.67,458.96,2025-12-12
490,114300148.0,469.44,481.7694,467.66,475.31,2025-12-15
491,107509423.0,472.21,491.5,465.83,489.88,2025-12-16
492,106297016.0,488.22,495.2799,466.2,467.26,2025-12-17
493,95039715.0,478.16,490.86,473.12,483.37,2025-12-18
