,volume,open,high,low,close,caldt
60,96294886.0,523.21,524.61,522.78,523.07,2024-03-28
61,62477540.0,523.83,524.38,520.97,522.16,2024-04-01
62,74230308.0,518.24,518.98,516.48,518.84,2024-04-02
63,59155759.0,517.72,520.95,517.665,519.41,2024-04-03
64,96858074.0,523.52,523.8674,512.755,513.07,2024-04-04
65,74546483.0,514.46,520.44,514.01,518.43,2024-04-05
66,48401752.0,519.15,520.18,517.89,518.72,2024-04-08
67,68124385.0,520.5,520.75,514.35,519.32,2024-04-09
68,82652806.0,513.48,516.16,512.09,514.12,2024-04-10
69,70099007.0,515.68,519.48,512.08,518.0,2024-04-11
70,92561094.0,514.37,515.815,509.08,510.85,2024-04-12
71,92101447.0,515.13,515.3,503.58,504.45,2024-04-15
72,73484020.0,504.94,506.5,502.21,503.53,2024-04-16
73,75910305.0,506.05,506.22,499.12,500.55,2024-04-17
74,74548085.0,501.98,504.13,498.56,499.52,2024-04-18
75,102212587.0,499.44,500.455,493.86,495.16,2024-04-19
76,67961048.0,497.83,502.38,495.43,499.72,2024-04-22
77,64633620.0,501.78,506.09,499.5328,505.65,2024-04-23
78,55928076.0,506.56,507.37,503.13,505.41,2024-04-24
79,69122368.0,499.18,504.27,497.49,503.49,2024-04-25
80,64306118.0,506.35,509.88,505.7,508.26,2024-04-26
81,46415449.0,510.09,510.75,507.25,510.06,2024-04-29
82,77483566.0,508.56,509.56,501.98,501.98,2024-04-30
83,80242839.0,501.38,508.19,499.865,500.35,2024-05-01
84,62550179.0,504.15,505.89,499.55,505.03,2024-05-02
85,72756709.0,511.16,512.55,508.56,511.29,2024-05-03
86,47264703.0,513.75,516.61,513.3,516.57,2024-05-06
87,52561299.0,517.56,518.57,516.45,517.14,2024-05-07
88,42047214.0,515.26,517.74,515.14,517.19,2024-05-08
89,43643668.0,517.38,520.2074,516.705,520.17,2024-05-09
90,52233171.0,521.81,522.635,519.59,520.84,2024-05-10
91,36716361.0,522.56,522.67,519.74,520.91,2024-05-13
92,57535867.0,521.11,523.83,520.56,523.3,2024-05-14
93,59504897.0,525.83,530.08,525.18,529.78,2024-05-15
94,50244827.0,529.88,531.5218,528.54,528.69,2024-05-16
95,59187585.0,528.81,529.52,527.32,529.45,2024-05-17
96,37764206.0,529.57,531.5601,529.17,530.06,2024-05-20
97,33437001.0,529.28,531.52,529.07,531.36,2024-05-21
98,48389968.0,530.65,531.38,527.6,529.83,2024-05-22
99,57211197.0,532.96,533.07,524.72,525.96,2024-05-23
100,41291076.0,527.85,530.27,526.881,529.44,2024-05-24
101,36269602.0,530.27,530.51,527.11,529.81,2024-05-28
102,45190323.0,525.68,527.31,525.37,526.1,2024-05-29
103,46468510.0,524.52,525.2,521.33,522.61,2024-05-30
104,90785755.0,523.59,527.5,518.36,527.37,2024-05-31
105,46835702.0,529.02,529.31,522.6,527.8,2024-06-03
106,34632661.0,526.46,529.15,524.96,528.39,2024-06-04
107,47610365.0,530.77,534.69,528.7254,534.67,2024-06-05
108,30808530.0,534.98,535.42,532.68,534.66,2024-06-06
109,43224525.0,533.66,536.89,532.535,534.01,2024-06-07
110,35729252.0,533.18,535.99,532.57,535.66,2024-06-10
111,36383411.0,534.07,537.01,532.05,536.95,2024-06-11
112,63251305.0,541.63,544.12,540.3,541.36,2024-06-12
113,44760949.0,543.15,543.325,539.59,542.45,2024-06-13
114,40089895.0,540.88,542.81,539.85,542.78,2024-06-14
115,55839457.0,542.08,548.53,541.6072,547.1,2024-06-17
116,41376417.0,547.16,548.62,546.73,548.49,2024-06-18
117,70328226.0,549.44,550.12,545.18,547.0,2024-06-20
118,64513859.0,544.4,545.65,543.02,544.51,2024-06-21
119,45528654.0,544.33,546.95,542.62,542.74,2024-06-24
120,38273346.0,543.99,545.2,542.44,544.83,2024-06-25
121,38550637.0,543.69,546.24,543.03,545.51,2024-06-26
122,35041480.0,545.37,546.96,544.61,546.37,2024-06-27
123,76144535.0,547.16,550.28,542.95,544.22,2024-06-28
124,40297810.0,545.63,545.88,542.52,545.34,2024-07-01
125,40434792.0,543.7,549.01,543.65,549.01,2024-07-02
126,32789911.0,548.69,551.83,548.65,551.46,2024-07-03
127,41488389.0,551.77,555.05,551.12,554.64,2024-07-05
128,36110451.0,555.44,556.2501,554.19,555.28,2024-07-08
129,27314125.0,556.26,557.18,555.52,555.82,2024-07-09
130,38701220.0,557.07,561.67,556.77,561.32,2024-07-10
131,53054184.0,561.44,562.33,555.83,556.48,2024-07-11
132,53084405.0,557.63,563.67,557.15,559.99,2024-07-12
133,40584293.0,562.03,564.8371,559.63,561.53,2024-07-15
134,36475260.0,562.865,565.16,562.1,564.86,2024-07-16
135,57118956.0,558.8,560.51,556.61,556.94,2024-07-17
136,56270392.0,558.51,559.52,550.43,552.66,2024-07-18
137,65509081.0,552.42,554.08,547.91,548.99,2024-07-19
138,43346720.0,553.0,555.27,551.02,554.65,2024-07-22
139,34439561.0,554.54,556.735,553.275,553.78,2024-07-23
140,74515266.0,548.86,549.17,540.29,541.23,2024-07-24
141,61158288.0,541.35,547.455,537.45,538.41,2024-07-25
142,53763788.0,542.28,547.19,541.49,544.44,2024-07-26
143,39515824.0,546.02,547.05,542.72,544.76,2024-07-29
144,46853632.0,546.26,547.34,538.515,542.0,2024-07-30
145,65663388.0,548.98,553.5,547.5799,550.81,2024-07-31
146,76428732.0,552.57,554.8688,539.43,543.01,2024-08-01
147,82789070.0,535.75,536.99,528.6,532.9,2024-08-02
148,146267391.0,511.64,523.58,510.27,517.38,2024-08-05
149,84826312.0,519.22,529.75,517.87,522.15,2024-08-06
150,70698340.0,528.47,531.59,518.0519,518.66,2024-08-07
151,63276589.0,523.91,531.29,521.84,530.65,2024-08-08
152,45619558.0,529.81,534.51,528.56,532.99,2024-08-09
153,42542069.0,534.21,535.73,530.95,533.27,2024-08-12
154,52333073.0,536.53,542.28,536.28,542.04,2024-08-13
155,42446929.0,542.85,544.96,540.12,543.75,2024-08-14
156,60846812.0,549.5,553.36,548.88,553.07,2024-08-15
157,44430728.0,551.42,555.02,551.26,554.31,2024-08-16
158,39121793.0,554.73,559.61,553.86,559.61,2024-08-19
159,33732264.0,559.15,560.84,557.325,558.7,2024-08-20
160,41514600.0,559.77,562.11,554.73,560.62,2024-08-21
161,56121456.0,562.56,563.18,554.98,556.22,2024-08-22
162,50639393.0,559.53,563.09,557.29,562.13,2024-08-23
163,35788609.0,563.18,563.91,559.05,560.79,2024-08-26
164,32693898.0,559.49,562.06,558.32,561.56,2024-08-27
165,41066024.0,561.21,561.65,555.04,558.3,2024-08-28
166,38715176.0,560.31,563.68,557.18,558.35,2024-08-29
167,62700110.0,560.77,564.2,557.14,563.68,2024-08-30
168,60600113.0,560.47,560.81,549.51,552.08,2024-09-03
169,47224939.0,550.2,554.43,549.46,550.95,2024-09-04
170,44264258.0,550.89,553.7995,547.1,549.61,2024-09-05
171,68493805.0,549.94,551.6,539.44,540.36,2024-09-06
172,40445822.0,544.65,547.71,542.68,546.41,2024-09-09
173,36394579.0,548.36,549.15,543.38,548.79,2024-09-10
174,75248608.0,548.7,555.36,539.96,554.42,2024-09-11
175,51892735.0,555.01,559.4,552.74,559.09,2024-09-12
176,39310501.0,559.71,563.03,559.45,562.01,2024-09-13
177,36656122.0,561.74,563.11,559.9,562.84,2024-09-16
178,49320970.0,565.1,566.58,560.795,563.07,2024-09-17
179,59044937.0,563.74,568.69,560.83,561.4,2024-09-18
180,75315470.0,571.01,572.88,568.08,570.98,2024-09-19
181,77503110.0,567.84,569.31,565.17,568.25,2024-09-20
182,44116922.0,569.34,570.3325,568.1,569.67,2024-09-23
183,46805672.0,570.48,571.36,567.6,571.3,2024-09-24
184,38428587.0,571.14,571.89,568.91,570.04,2024-09-25
185,48336004.0,574.38,574.71,569.9,572.3,2024-09-26
186,42100928.0,573.39,574.22,570.42,571.47,2024-09-27
187,63655448.0,570.42,574.38,568.08,573.76,2024-09-30
188,72668778.0,573.4,574.0622,566.0,568.62,2024-10-01
189,38097798.0,567.71,569.9,565.27,568.86,2024-10-02
190,40846466.0,567.36,569.8025,565.49,567.82,2024-10-03
191,43005186.0,572.35,573.36,568.1,572.98,2024-10-04
192,49964690.0,571.3,571.9599,566.63,567.8,2024-10-07
193,37398693.0,570.42,573.78,569.5299,573.17,2024-10-08
194,37912244.0,573.16,577.71,572.55,577.14,2024-10-09
195,44138060.0,575.77,577.58,574.49,576.13,2024-10-10
196,42267994.0,576.05,580.33,575.91,579.58,2024-10-11
197,36217215.0,581.22,585.27,580.73,584.32,2024-10-14
198,54203636.0,584.59,584.9,578.545,579.78,2024-10-15
199,30725436.0,579.78,582.83,578.96,582.3,2024-10-16
200,34393714.0,585.91,586.12,582.16,582.35,2024-10-17
201,37416801.0,584.07,585.39,582.58,584.59,2024-10-18
202,36439010.0,583.85,584.85,580.6001,583.63,2024-10-21
203,34183835.0,581.05,584.5,580.38,583.32,2024-10-22
204,49314574.0,581.26,581.7086,574.415,577.99,2024-10-23
205,34979860.0,579.98,580.06,576.57,579.24,2024-10-24
206,47268176.0,581.51,584.46,578.08,579.04,2024-10-25
207,30174704.0,582.58,582.71,580.52,580.83,2024-10-28
208,42899661.0,579.85,582.907,578.43,581.77,2024-10-29
209,41435839.0,581.29,583.32,579.29,580.01,2024-10-30
210,60182451.0,575.56,575.63,568.44,568.64,2024-10-31
211,45667533.0,571.32,575.55,570.62,571.04,2024-11-01
212,38216975.0,571.18,572.5,567.89,569.81,2024-11-04
213,39478322.0,570.74,576.74,570.52,576.7,2024-11-05
214,68181968.0,589.2,591.93,585.39,591.04,2024-11-06
215,47233212.0,593.08,596.65,592.9999,595.61,2024-11-07
216,46444893.0,596.17,599.64,596.165,598.19,2024-11-08
217,37586773.0,599.81,600.17,597.0,598.76,2024-11-11
218,43006128.0,598.68,599.29,594.37,596.9,2024-11-12
219,47388640.0,597.37,599.23,594.96,597.19,2024-11-13
220,38904109.0,597.32,597.81,592.65,593.35,2024-11-14
221,75988766.0,589.72,590.2,583.86,585.75,2024-11-15
222,37084081.0,586.22,589.49,585.34,588.15,2024-11-18
223,49412046.0,584.71,591.045,584.03,590.3,2024-11-19
224,50032576.0,590.38,590.79,584.63,590.5,2024-11-20
225,46750285.0,593.4,595.12,587.45,593.67,2024-11-21
226,38226390.0,593.66,596.15,593.1525,595.51,2024-11-22
227,42441393.0,599.52,600.86,595.2,597.53,2024-11-25
228,45621288.0,598.8,601.33,598.07,600.65,2024-11-26
229,34000163.0,600.46,600.85,597.28,598.83,2024-11-27
230,30177351.0,599.66,603.35,599.3805,602.55,2024-11-29
231,31745989.0,602.97,604.32,602.47,603.63,2024-12-02
232,26906629.0,603.39,604.16,602.341,603.91,2024-12-03
233,42787561.0,605.63,607.91,604.95,607.66,2024-12-04
234,28762183.0,607.66,608.48,606.305,606.66,2024-12-05
235,31241549.0,607.44,609.07,607.02,607.81,2024-12-06
236,34742738.0,607.69,607.86,604.08,604.68,2024-12-09
237,37234515.0,605.37,605.8,602.13,602.8,2024-12-10
238,28677723.0,605.78,608.435,605.5,607.46,2024-12-11
239,31543812.0,606.58,607.16,604.33,604.33,2024-12-12
240,35904730.0,606.4,607.13,602.81,604.21,2024-12-13
241,43695179.0,606.0,607.7795,605.21,606.79,2024-12-16
242,55773545.0,604.19,605.17,602.885,604.29,2024-12-17
243,108248729.0,603.98,606.405,585.89,586.28,2024-12-18
244,85919452.0,591.36,593.0,585.85,586.1,2024-12-19
245,125716674.0,581.77,595.75,580.91,591.15,2024-12-20
246,57635828.0,590.89,595.3,587.661,594.69,2024-12-23
247,33160097.0,596.06,601.34,595.47,601.3,2024-12-24
248,41338891.0,599.5,602.48,598.0825,601.34,2024-12-26
249,64969310.0,597.54,597.7761,590.7647,595.01,2024-12-27
250,56578757.0,587.89,591.74,584.41,588.22,2024-12-30
251,57052654.0,589.905,590.6399,584.42,586.08,2024-12-31
252,50203975.0,589.39,591.13,580.5,584.64,2025-01-02
253,37888459.0,587.53,592.6,586.43,591.95,2025-01-03
254,47679442.0,596.27,599.7,593.6,595.36,2025-01-06
255,60393052.0,597.42,597.75,586.78,588.63,2025-01-07
256,47304672.0,588.7,590.5799,585.195,589.49,2025-01-08
257,73105046.0,585.88,585.95,578.55,580.49,2025-01-10
258,47910060.0,575.77,581.75,575.35,581.39,2025-01-13
259,48420580.0,584.36,585.0,578.35,582.19,2025-01-14
260,56900159.0,590.325,593.94,589.195,592.78,2025-01-15
261,43319662.0,594.175,594.35,590.93,591.64,2025-01-16
262,58070628.0,596.96,599.36,595.61,597.58,2025-01-17
263,42532853.0,600.67,603.06,598.67,603.05,2025-01-21
264,48195973.0,605.92,607.82,605.36,606.44,2025-01-22
265,41152102.0,605.8,609.75,605.52,609.75,2025-01-23
266,34604693.0,609.81,610.78,606.8,607.97,2025-01-24
267,70361125.0,594.81,599.69,594.64,599.37,2025-01-27
268,44433322.0,600.62,605.37,597.25,604.52,2025-01-28
269,37177429.0,603.72,604.13,599.22,601.81,2025-01-29
270,39281255.0,603.96,606.6,600.715,605.04,2025-01-30
271,66671471.0,607.5,609.96,601.05,601.82,2025-01-31
272,65857248.0,592.67,600.29,590.49,597.77,2025-02-03
273,33457815.0,597.83,602.3,597.28,601.78,2025-02-04
274,30653149.0,600.64,604.37,598.58,604.22,2025-02-05
275,35771503.0,605.99,606.4525,602.63,606.32,2025-02-06
276,50788516.0,606.89,608.13,600.05,600.77,2025-02-07
277,26048714.0,604.03,605.4999,602.74,604.85,2025-02-10
278,30056740.0,602.55,605.86,602.43,605.31,2025-02-11
279,45076076.0,599.2,604.55,598.51,603.36,2025-02-12
280,40921297.0,604.48,609.94,603.2,609.73,2025-02-13
281,26910448.0,609.94,610.99,609.07,609.7,2025-02-14
282,26749030.0,610.88,611.49,608.38,611.49,2025-02-18
283,31011072.0,610.08,613.23,609.56,612.93,2025-02-19
284,36554002.0,611.54,611.684,607.02,610.38,2025-02-20
285,76519818.0,610.16,610.3,599.47,599.94,2025-02-21
286,50737213.0,602.02,603.03,596.49,597.21,2025-02-24
287,58266472.0,597.15,597.89,589.56,594.24,2025-02-25
288,43321578.0,595.93,599.58,591.8556,594.54,2025-02-26
289,74196664.0,596.85,598.02,584.65,585.05,2025-02-27
290,88744106.0,585.56,594.72,582.44,594.18,2025-02-28
291,74249199.0,596.18,597.34,579.9,583.77,2025-03-03
292,109648212.0,579.71,585.39,572.25,576.86,2025-03-04
293,71230528.0,576.69,584.88,573.0795,583.06,2025-03-05
294,80094868.0,575.48,580.1736,570.12,572.71,2025-03-06
295,81158816.0,570.9,577.39,565.63,575.92,2025-03-07
296,99326624.0,567.59,569.54,555.59,560.58,2025-03-10
297,88102109.0,559.4,564.02,552.02,555.92,2025-03-11
298,69588167.0,562.17,563.11,553.69,558.87,2025-03-12
299,74079414.0,558.49,559.105,549.68,551.42,2025-03-13
300,62660321.0,556.11,563.83,551.4917,562.81,2025-03-14
301,49008709.0,562.79,569.71,562.35,567.15,2025-03-17
302,66041422.0,564.8,565.02,559.06,561.02,2025-03-18
303,66555985.0,562.83,570.95,561.63,567.13,2025-03-19
304,62958195.0,563.33,570.57,562.6012,565.49,2025-03-20
305,83762964.0,559.28,564.89,558.03,563.98,2025-03-21
306,58766795.0,570.8,575.15,570.2,574.08,2025-03-24
307,38355735.0,575.3,576.41,573.69,575.46,2025-03-25
308,52228898.0,575.19,576.33,567.19,568.59,2025-03-26
309,42164248.0,567.18,570.9,564.94,567.08,2025-03-27
310,71662653.0,565.53,566.2675,555.07,555.66,2025-03-28
311,95328213.0,549.83,560.7112,546.87,559.39,2025-03-31
312,54609641.0,557.45,562.94,553.68,560.97,2025-04-01
313,76014544.0,555.05,567.42,554.81,564.52,2025-04-02
314,125985998.0,545.11,547.97,536.7,536.7,2025-04-03
315,217965131.0,523.67,525.87,505.06,505.28,2025-04-04
316,256611355.0,489.19,523.17,481.8,504.38,2025-04-07
317,165816581.0,521.86,524.98,489.16,496.48,2025-04-08
318,241867317.0,493.44,548.62,493.05,548.62,2025-04-09
319,162331225.0,532.17,533.495,509.32,524.58,2025-04-10
320,97866334.0,523.01,536.43,520.07,533.94,2025-04-11
321,68033993.0,544.05,544.28,533.86,539.12,2025-04-14
322,56892874.0,539.675,543.23,536.81,537.61,2025-04-15
323,83484814.0,531.68,537.8854,520.29,525.66,2025-04-16
324,79868083.0,527.64,531.165,523.91,526.41,2025-04-17
325,69368129.0,521.16,521.7,508.46,513.88,2025-04-21
326,75948117.0,520.14,529.305,519.1925,527.25,2025-04-22
327,90590658.0,540.43,545.43,533.88,535.42,2025-04-23
328,64150418.0,536.715,547.43,535.4504,546.69,2025-04-24
329,61119590.0,546.65,551.05,543.69,550.64,2025-04-25
330,47613755.0,551.39,553.55,545.02,550.85,2025-04-28
331,47775121.0,548.91,555.45,548.55,554.32,2025-04-29
332,93101463.0,547.57,556.52,541.52,554.54,2025-04-30
333,63186146.0,560.37,564.0699,557.86,558.47,2025-05-01
334,60717270.0,564.73,568.38,562.38,566.76,2025-05-02
335,38659222.0,562.57,566.65,561.7,563.51,2025-05-05
336,48264708.0,557.93,563.3476,556.96,558.8,2025-05-06
337,55733229.0,560.15,563.82,556.04,561.15,2025-05-07
338,65130787.0,565.24,570.31,561.7,565.06,2025-05-08
339,37603427.0,566.48,567.5,562.7637,564.34,2025-05-09
340,78993570.0,581.47,583.0,577.04,582.99,2025-05-12
341,67947225.0,583.41,589.08,582.84,586.84,2025-05-13
342,66283531.0,587.81,588.98,585.535,587.59,2025-05-14
343,71268145.0,585.56,590.97,585.0969,590.46,2025-05-15
344,76052101.0,591.25,594.5,589.28,594.2,2025-05-16
345,68168509.0,588.1,595.54,588.1,594.85,2025-05-19
346,60614492.0,593.09,594.05,589.6,592.85,2025-05-20
347,95197657.0,588.44,592.58,581.82,582.86,2025-05-21
348,70860417.0,582.66,586.62,581.405,583.09,2025-05-22
349,76029046.0,575.98,581.8101,575.6,579.11,2025-05-23
350,72588475.0,586.07,591.31,578.43,591.15,2025-05-27
351,68445512.0,591.56,592.7688,586.985,587.73,2025-05-28
352,70073758.0,593.06,593.2,586.07,590.05,2025-05-29
353,90601242.0,588.93,591.1299,583.235,589.39,2025-05-30
354,61630502.0,587.76,592.79,585.06,592.71,2025-06-02
355,63606204.0,592.34,597.08,591.85,596.09,2025-06-03
356,57314199.0,596.96,597.95,595.49,595.93,2025-06-04
357,92436397.0,597.63,599.0,591.05,593.05,2025-06-05
358,66588743.0,598.66,600.83,596.86,599.14,2025-06-06
359,53016418.0,599.72,601.25,598.49,599.68,2025-06-09
360,66246973.0,600.22,603.47,599.09,603.08,2025-06-10
361,73658225.0,604.19,605.06,599.27,601.36,2025-06-11
362,64129003.0,600.01,603.75,599.52,603.75,2025-06-12
363,89505996.0,598.5,601.85,595.48,597.0,2025-06-13
364,79984125.0,600.4,604.45,600.22,602.68,2025-06-16
365,82209365.0,600.21,601.75,596.76,597.53,2025-06-17
366,76605029.0,598.44,601.22,596.47,597.44,2025-06-18
367,94051374.0,598.38,599.46,592.86,594.28,2025-06-20
368,87426039.0,595.04,600.54,591.89,600.15,2025-06-23
369,67735293.0,604.33,607.8499,603.41,606.78,2025-06-24
370,62114767.0,607.91,608.61,605.54,607.12,2025-06-25
371,78548361.0,608.99,612.31,608.37,611.87,2025-06-26
372,86258398.0,612.88,616.39,610.83,614.91,2025-06-27
373,92502541.0,617.38,619.22,615.04,617.85,2025-06-30
374,70030140.0,616.36,618.83,615.52,617.65,2025-07-01
375,66510374.0,617.24,620.49,616.61,620.45,2025-07-02
376,51065789.0,622.45,626.28,622.43,625.34,2025-07-03
377,74814505.0,623.36,624.03,617.87,620.68,2025-07-07
378,59024585.0,621.35,622.11,619.52,620.34,2025-07-08
379,66113326.0,622.77,624.72,620.9105,624.06,2025-07-09
380,57528960.0,624.2,626.8701,623.01,625.82,2025-07-10
381,63670226.0,622.74,624.86,621.53,623.62,2025-07-11
382,51898518.0,623.16,625.1581,621.7999,624.81,2025-07-14
383,74317260.0,627.52,627.86,622.06,622.14,2025-07-15
384,88987511.0,623.74,624.73,618.05,624.22,2025-07-16
385,68885683.0,624.4,628.4048,624.18,628.04,2025-07-17
386,65621645.0,629.3,629.47,626.46,627.58,2025-07-18
387,63374984.0,628.77,631.54,628.34,628.77,2025-07-21
388,60046288.0,629.1,629.73,626.19,628.86,2025-07-22
389,70511036.0,631.55,634.21,629.73,634.21,2025-07-23
390,71307134.0,634.6,636.15,633.99,634.42,2025-07-24
391,56865364.0,635.09,637.5799,634.84,637.1,2025-07-25
392,54917102.0,637.48,638.04,635.54,636.94,2025-07-28
393,60556278.0,638.35,638.67,634.335,635.26,2025-07-29
394,80418851.0,635.92,637.68,631.54,634.46,2025-07-30
395,103385246.0,639.455,639.85,630.765,632.08,2025-07-31
396,140103572.0,626.3,626.34,619.29,621.72,2025-08-01
397,73218015.0,625.67,631.215,625.58,631.17,2025-08-04
398,68051401.0,631.79,632.6052,627.04,627.97,2025-08-05
399,64357525.0,629.05,633.44,628.13,632.78,2025-08-06
400,74205791.0,636.24,636.98,629.11,632.25,2025-08-07
401,64051626.0,634.06,637.645,633.74,637.18,2025-08-08
402,58742300.0,637.46,638.95,634.66,635.92,2025-08-11
403,64821798.0,638.29,642.85,636.79,642.69,2025-08-12
404,60092790.0,644.91,646.19,642.68,644.89,2025-08-13
405,59327466.0,642.79,645.62,642.34,644.95,2025-08-14
406,68592507.0,645.99,646.09,642.5153,643.44,2025-08-15
407,43804914.0,642.86,644.0,642.18,643.3,2025-08-18
408,69750731.0,643.12,644.105,638.48,639.81,2025-08-19
409,88890298.0,639.4,639.66,632.95,638.11,2025-08-20
410,54805775.0,636.28,637.97,633.81,635.55,2025-08-21
411,84083214.0,637.76,646.5,637.25,645.31,2025-08-22
412,51274332.0,644.04,645.29,642.35,642.47,2025-08-25
413,51581565.0,642.2,645.51,641.57,645.16,2025-08-26
414,48341069.0,644.57,647.37,644.42,646.63,2025-08-27
415,61519461.0,647.24,649.48,645.34,648.92,2025-08-28
416,74522192.0,647.47,647.84,643.14,645.05,2025-08-29
417,81983545.0,637.5,640.49,634.92,640.27,2025-09-02
418,70820898.0,642.67,644.21,640.46,643.74,2025-09-03
419,65219228.0,644.42,649.15,643.51,649.12,2025-09-04
420,85178935.0,651.48,652.21,643.33,647.24,2025-09-05
421,63133104.0,648.62,649.84,647.23,648.83,2025-09-08
422,66133856.0,648.97,650.86,647.22,650.33,2025-09-09
423,78034529.0,653.62,654.55,650.63,652.21,2025-09-10
424,69934360.0,654.18,658.33,653.59,657.63,2025-09-11
425,72780135.0,657.6,659.11,656.9,657.41,2025-09-12
426,63772412.0,659.64,661.04,659.34,660.91,2025-09-15
427,61168953.0,661.47,661.78,659.21,660.0,2025-09-16
428,101952244.0,660.01,661.72,654.3,659.18,2025-09-17
429,90459242.0,661.89,664.89,660.27,662.26,2025-09-18
430,97945620.0,662.33,664.55,660.37,663.7,2025-09-19
431,69452201.0,662.2,667.29,662.17,666.84,2025-09-22
432,81708872.0,666.72,667.34,661.98,663.21,2025-09-23
433,68082229.0,664.51,664.61,659.67,661.1,2025-09-24
434,89622067.0,657.94,659.4056,654.405,658.05,2025-09-25
435,69179209.0,659.51,662.37,657.88,661.82,2025-09-26
436,73499015.0,664.36,665.28,661.86,663.68,2025-09-29
437,86288028.0,662.93,666.65,661.61,666.18,2025-09-30
438,72545369.0,663.17,669.37,663.06,668.45,2025-10-01
439,56895993.0,670.45,670.565,666.78,669.22,2025-10-02
440,70494350.0,669.99,672.675,668.16,669.21,2025-10-03
441,54623260.0,671.62,672.51,669.455,671.61,2025-10-06
442,72020067.0,672.54,672.99,667.67,669.12,2025-10-07
443,60702241.0,670.25,673.2056,669.42,673.11,2025-10-08
444,66501941.0,673.53,673.94,669.21,671.16,2025-10-09
445,159422589.0,672.13,673.95,652.84,653.02,2025-10-10
446,79560517.0,660.65,665.13,659.7679,663.04,2025-10-13
447,88779560.0,657.17,665.83,653.17,662.23,2025-10-14
