,volume,open,high,low,close,caldt
75,203656184.0,30.1,30.115,27.72,27.885,2024-04-15
76,163766110.0,27.845,28.405,27.62,27.89,2024-04-16
77,171026352.0,28.27,28.275,26.675,26.855,2024-04-17
78,172781536.0,26.945,27.28,26.255,26.375,2024-04-18
79,250807644.0,26.14,26.235,24.425,24.74,2024-04-19
80,142604748.0,25.19,25.885,24.585,25.46,2024-04-22
81,151835052.0,25.81,26.8075,25.745,26.595,2024-04-23
82,144316784.0,27.16,27.455,26.4159,26.855,2024-04-24
83,172827294.0,25.45,26.595,25.24,26.425,2024-04-25
84,135994636.0,27.015,27.935,26.885,27.64,2024-04-26
85,102354954.0,28.04,28.1651,27.4375,27.97,2024-04-29
86,125248572.0,27.65,27.925,26.3658,26.3675,2024-04-30
87,208076852.0,26.075,27.4,25.635,25.8,2024-05-01
88,124829898.0,26.46,26.9225,25.6005,26.755,2024-05-02
89,150878038.0,28.165,28.555,27.865,28.35,2024-05-03
90,82530740.0,28.71,29.3,28.5575,29.28,2024-05-06
91,93320382.0,29.36,29.615,29.1415,29.28,2024-05-07
92,78027196.0,28.75,29.5075,28.725,29.225,2024-05-08
93,81439246.0,29.25,29.4997,28.875,29.385,2024-05-09
94,92669698.0,29.68,30.035,29.27,29.585,2024-05-10
95,67722006.0,29.96,29.985,29.4901,29.78,2024-05-13
96,92952862.0,29.68,30.45,29.64,30.335,2024-05-14
97,130481438.0,30.845,31.8075,30.53,31.735,2024-05-15
98,87715240.0,31.68,32.1,31.495,31.54,2024-05-16
99,70099694.0,31.545,31.6775,31.01,31.47,2024-05-17
100,74539022.0,31.51,32.265,31.4725,32.12,2024-05-20
101,62313930.0,31.72,32.335,31.675,32.285,2024-05-21
102,80039376.0,32.345,32.5,31.71,32.265,2024-05-22
103,130877880.0,33.25,33.255,31.4007,31.785,2024-05-23
104,82558026.0,32.125,32.945,31.97,32.675,2024-05-24
105,83186310.0,32.93,33.05,32.4,33.03,2024-05-28
106,79282224.0,32.12,32.72,32.1,32.34,2024-05-29
107,85564766.0,32.125,32.1475,30.995,31.3,2024-05-30
108,143746312.0,31.3,31.445,29.48,31.265,2024-05-31
109,111434962.0,31.865,32.075,30.4809,31.57,2024-06-03
110,88491810.0,31.5,32.065,31.135,31.805,2024-06-04
111,104871438.0,32.56,33.74,32.325,33.725,2024-06-05
112,73031104.0,33.87,33.9375,33.425,33.685,2024-06-06
113,89943346.0,33.56,34.1625,33.31,33.56,2024-06-07
114,72453664.0,33.295,34.03,33.24,33.915,2024-06-10
115,71386734.0,33.66,34.6594,33.33,34.615,2024-06-11
116,124402686.0,35.505,36.51,35.36,35.98,2024-06-12
117,87285010.0,36.785,36.9442,36.035,36.555,2024-06-13
118,71554964.0,36.475,37.105,36.365,37.085,2024-06-14
119,93354592.0,37.14,38.86,36.835,38.43,2024-06-17
120,66433296.0,38.415,38.616,38.03,38.45,2024-06-18
121,105455074.0,38.73,38.83,37.1105,37.545,2024-06-20
122,77712934.0,37.45,37.765,36.861,37.2,2024-06-21
123,93754548.0,36.91,37.315,35.9001,35.94,2024-06-24
124,78608658.0,36.395,37.215,36.185,37.14,2024-06-25
125,72549544.0,36.8,37.35,36.705,37.23,2024-06-26
126,74115476.0,37.16,37.8494,36.96,37.5,2024-06-27
127,107802952.0,37.645,38.765,36.7251,36.91,2024-06-28
128,86557380.0,37.08,37.645,36.21,37.515,2024-07-01
129,74950286.0,37.145,38.69,37.12,38.665,2024-07-02
130,56150486.0,38.475,39.655,38.475,39.615,2024-07-03
131,79624552.0,39.785,40.925,39.715,40.815,2024-07-05
132,73365698.0,40.905,41.2325,40.64,41.085,2024-07-08
133,72373088.0,41.46,41.745,40.81,41.175,2024-07-09
134,77554856.0,41.66,42.6,41.3353,42.465,2024-07-10
135,149328970.0,42.485,42.53,39.35,39.675,2024-07-11
136,101019758.0,39.755,41.47,39.6475,40.32,2024-07-12
137,109900482.0,40.735,41.81,40.115,40.62,2024-07-15
138,83637592.0,40.97,41.175,39.87,40.65,2024-07-16
139,142840026.0,38.665,38.785,37.045,37.075,2024-07-17
140,131678482.0,37.905,37.96,35.775,36.52,2024-07-18
141,118249630.0,36.4,36.985,35.22,35.53,2024-07-19
142,112808568.0,36.825,37.315,36.06,37.08,2024-07-22
143,87127098.0,36.865,37.5636,36.57,36.68,2024-07-23
144,159575248.0,35.115,35.1901,32.5225,32.725,2024-07-24
145,188127994.0,32.78,33.67,31.065,31.635,2024-07-25
146,137406904.0,32.5,33.17,31.89,32.54,2024-07-26
147,115640876.0,33.135,33.5927,32.26,32.73,2024-07-29
148,143063694.0,33.14,33.2951,30.67,31.395,2024-07-30
149,173408378.0,33.49,34.5,33.19,34.14,2024-07-31
150,210693136.0,34.29,35.11,30.852,31.68,2024-08-01
151,209844008.0,29.825,30.3575,28.5,29.37,2024-08-02
152,287924450.0,24.665,28.0925,24.4,26.81,2024-08-05
153,192909324.0,27.065,28.875,26.57,27.48,2024-08-06
154,182751646.0,28.785,29.255,26.5,26.595,2024-08-07
155,152879254.0,27.725,29.175,27.005,29.03,2024-08-08
156,125592372.0,28.72,29.765,28.5,29.425,2024-08-09
157,108972640.0,29.615,30.2,29.0573,29.625,2024-08-12
158,108962868.0,30.48,31.855,30.45,31.78,2024-08-13
159,124710578.0,31.995,32.3185,30.935,31.835,2024-08-14
160,106424860.0,33.065,34.315,32.9938,34.23,2024-08-15
161,89675150.0,33.81,34.6275,33.595,34.32,2024-08-16
162,91599848.0,34.34,35.675,33.9425,35.65,2024-08-19
163,97858954.0,35.45,36.03,35.045,35.43,2024-08-20
164,103000714.0,35.59,36.33,35.2101,35.915,2024-08-21
165,127496478.0,36.43,36.58,33.96,34.19,2024-08-22
166,128753292.0,35.1,35.86,34.25,35.265,2024-08-23
167,84981306.0,35.135,35.335,33.765,34.23,2024-08-26
168,71532590.0,33.865,34.75,33.425,34.52,2024-08-27
169,118625800.0,34.4,34.56,32.578,33.35,2024-08-28
170,120033658.0,33.725,34.715,32.895,33.175,2024-08-29
171,92946774.0,34.06,34.435,33.09,34.305,2024-08-30
172,147572554.0,33.63,33.66,30.646,31.175,2024-09-03
173,96798378.0,30.52,31.685,30.325,30.91,2024-09-04
174,110171514.0,30.57,31.8597,30.36,31.01,2024-09-05
175,169904608.0,30.805,30.985,28.3601,28.495,2024-09-06
176,110834928.0,29.285,29.7425,28.6675,29.555,2024-09-09
177,91582410.0,29.89,30.4575,29.1,30.35,2024-09-10
178,163475182.0,30.59,32.475,28.885,32.285,2024-09-11
179,110347038.0,32.315,33.445,31.945,33.24,2024-09-12
180,87966588.0,33.075,33.935,33.025,33.675,2024-09-13
181,82331074.0,33.21,33.355,32.5125,33.225,2024-09-16
182,103114458.0,33.85,34.13,32.735,33.245,2024-09-17
183,166396194.0,33.51,34.38,32.695,32.81,2024-09-18
184,114801338.0,35.15,35.9,34.7059,35.29,2024-09-19
185,96759568.0,35.075,35.34,34.155,35.065,2024-09-20
186,69837040.0,35.31,35.575,35.02,35.325,2024-09-23
187,81259516.0,35.64,36.045,34.69,35.825,2024-09-24
188,64724882.0,35.57,36.245,35.5295,35.835,2024-09-25
189,107003156.0,37.46,37.535,35.79,36.595,2024-09-26
190,82930684.0,36.81,36.83,35.695,35.965,2024-09-27
191,86333904.0,35.73,36.31,35.09,36.245,2024-09-30
192,134760172.0,36.14,36.215,33.85,34.71,2024-10-01
193,79119354.0,34.505,35.2688,33.935,34.84,2024-10-02
194,97749434.0,34.365,35.4042,34.195,34.76,2024-10-03
195,110930020.0,36.0,36.08,34.89,35.985,2024-10-04
196,82403436.0,35.525,35.79,34.529,34.8,2024-10-07
197,77914080.0,35.33,36.49,35.155,36.31,2024-10-08
198,78696266.0,36.26,37.315,36.03,37.185,2024-10-09
199,86060594.0,36.66,37.475,36.36,37.055,2024-10-10
200,70735230.0,36.585,37.4,36.45,37.15,2024-10-11
201,67691268.0,37.72,38.41,37.605,38.1,2024-10-14
202,106307692.0,38.175,38.325,36.07,36.58,2024-10-15
203,70784194.0,36.62,36.745,35.835,36.56,2024-10-16
204,97697702.0,37.79,37.8,36.625,36.67,2024-10-17
205,64151696.0,37.23,37.575,37.065,37.32,2024-10-18
206,74995728.0,37.03,37.7105,36.59,37.525,2024-10-21
207,76307982.0,36.9025,37.975,36.7275,37.635,2024-10-22
208,118172136.0,37.085,37.235,35.14,35.895,2024-10-23
209,78612740.0,36.71,36.9,36.12,36.75,2024-10-24
210,114826048.0,37.35,38.5,37.195,37.37,2024-10-25
211,69162280.0,38.095,38.095,37.33,37.405,2024-10-28
212,78545158.0,37.465,38.7275,37.035,38.44,2024-10-29
213,80473128.0,38.275,38.49,37.47,37.585,2024-10-30
214,138905118.0,36.655,36.665,34.715,34.725,2024-10-31
215,96678886.0,35.04,36.18,34.985,35.465,2024-11-01
216,82214360.0,35.32,35.8775,34.755,35.135,2024-11-04
217,79352532.0,35.475,36.62,35.4575,36.47,2024-11-05
218,118794134.0,38.33,39.6101,38.0971,39.43,2024-11-06
219,99545196.0,40.08,41.465,40.05,41.275,2024-11-07
220,70059902.0,41.11,41.555,40.955,41.375,2024-11-08
221,70806070.0,41.665,41.7168,40.59,41.3,2024-11-11
222,68286050.0,41.27,41.485,40.325,41.075,2024-11-12
223,74989078.0,40.93,41.5451,40.34,40.895,2024-11-13
224,77651310.0,40.795,41.015,39.81,40.03,2024-11-14
225,120601530.0,38.635,38.725,36.645,37.135,2024-11-15
226,77965234.0,37.465,38.37,37.155,37.885,2024-11-18
227,80088274.0,37.275,38.775,37.21,38.645,2024-11-19
228,101260638.0,38.575,38.645,37.055,38.6,2024-11-20
229,109865534.0,39.275,39.44,37.28,38.98,2024-11-21
230,79934878.0,38.82,39.305,38.44,39.125,2024-11-22
231,91515710.0,40.08,40.435,38.77,39.305,2024-11-25
232,69747198.0,39.645,40.125,39.445,39.915,2024-11-26
233,78463646.0,39.645,39.655,38.1661,38.95,2024-11-27
234,40865722.0,39.065,40.0845,38.9251,39.945,2024-11-29
235,73638182.0,40.24,41.4731,40.145,41.24,2024-12-02
236,84810878.0,40.9,41.665,40.765,41.605,2024-12-03
237,69992560.0,42.435,43.185,42.2574,43.125,2024-12-04
238,54020404.0,43.125,43.32,42.67,42.77,2024-12-05
239,62740678.0,42.89,43.9325,42.86,43.87,2024-12-06
240,69577502.0,43.625,43.8312,42.54,42.845,2024-12-09
241,71541554.0,43.125,43.56,42.0261,42.38,2024-12-10
242,74897892.0,43.44,44.81,43.34,44.645,2024-12-11
243,66348304.0,44.065,44.385,43.6409,43.76,2024-12-12
244,79663694.0,44.71,45.385,43.925,44.7,2024-12-13
245,69967688.0,45.36,46.8946,45.335,46.645,2024-12-16
246,69168160.0,46.165,46.4549,45.585,46.02,2024-12-17
247,134849156.0,45.825,46.2837,40.645,41.045,2024-12-18
248,113317588.0,42.135,42.2653,40.375,40.465,2024-12-19
249,145240944.0,39.53,42.93,39.25,41.515,2024-12-20
250,83645744.0,41.725,42.62,40.915,42.53,2024-12-23
251,48139548.0,42.975,44.24,42.82,44.22,2024-12-24
252,59604796.0,43.81,44.54,43.2955,44.125,2024-12-26
253,102138978.0,43.185,43.2925,41.14,42.33,2024-12-27
254,102844068.0,40.6,41.53,39.7063,40.63,2024-12-30
255,105177670.0,40.9,41.0799,39.34,39.565,2024-12-31
256,141370664.0,40.27,40.8025,38.2655,39.315,2025-01-02
257,92431564.0,39.995,41.455,39.81,41.2,2025-01-03
258,92050004.0,42.485,43.425,42.015,42.605,2025-01-06
259,111020954.0,42.86,42.945,39.8525,40.31,2025-01-07
260,96021236.0,40.28,40.705,39.22,40.34,2025-01-08
261,145651664.0,39.4,39.41,37.615,38.415,2025-01-10
262,113382012.0,37.025,38.1,36.67,38.015,2025-01-13
263,125270900.0,38.74,39.03,37.0955,37.88,2025-01-14
264,106919152.0,39.655,40.7375,39.3,40.44,2025-01-15
265,93055430.0,41.005,41.025,39.6,39.615,2025-01-16
266,87352166.0,41.845,41.97,40.92,41.57,2025-01-17
267,83451792.0,42.225,42.575,41.1653,42.26,2025-01-21
268,86265326.0,43.42,44.455,43.355,43.9,2025-01-22
269,60480964.0,43.27,44.19,43.135,44.17,2025-01-23
270,72479266.0,44.215,44.415,43.005,43.375,2025-01-24
271,161821678.0,38.79,40.515,38.59,39.57,2025-01-27
272,101033390.0,39.79,41.585,39.0,41.325,2025-01-28
273,118481100.0,41.455,41.49,40.13,41.07,2025-01-29
274,115171020.0,41.735,42.2925,40.43,41.585,2025-01-30
275,118669258.0,42.46,43.545,41.09,41.36,2025-01-31
276,153256986.0,39.265,40.995,38.67,40.36,2025-02-03
277,84634532.0,40.455,41.969,40.365,41.825,2025-02-04
278,79694868.0,41.175,42.41,40.88,42.37,2025-02-05
279,76431016.0,42.48,43.065,42.0974,43.005,2025-02-06
280,110870478.0,43.13,43.595,41.1757,41.365,2025-02-07
281,65594118.0,42.365,43.1,42.25,42.82,2025-02-10
282,62602804.0,42.035,42.995,42.005,42.515,2025-02-11
283,96986608.0,41.14,42.8025,41.05,42.6,2025-02-12
284,92920162.0,42.99,44.4775,42.79,44.395,2025-02-13
285,76057482.0,44.405,45.09,44.3,44.915,2025-02-14
286,68825158.0,45.315,45.375,44.375,45.195,2025-02-18
287,68515786.0,45.0,45.56,44.46,45.2,2025-02-19
288,80266060.0,45.025,45.115,43.445,44.65,2025-02-20
289,118627218.0,44.885,44.895,41.735,41.855,2025-02-21
290,106467450.0,42.25,42.525,40.25,40.35,2025-02-24
291,151194462.0,40.165,40.19,37.89,38.81,2025-02-25
292,126351466.0,39.29,40.225,38.345,39.06,2025-02-26
293,206751046.0,39.86,40.085,35.74,35.82,2025-02-27
294,186357948.0,35.73,37.585,35.0375,37.46,2025-02-28
295,183891686.0,38.185,38.525,34.2175,35.04,2025-03-03
296,261673884.0,34.38,36.385,33.005,34.655,2025-03-04
297,201266592.0,34.775,36.3425,33.745,36.005,2025-03-05
298,245645406.0,34.195,35.2481,32.5858,33.02,2025-03-06
299,270354664.0,32.78,34.005,31.445,33.705,2025-03-07
300,312271582.0,32.0,32.095,28.94,29.905,2025-03-10
301,278978590.0,29.7,30.925,28.6854,29.555,2025-03-11
302,283837152.0,30.97,31.33,29.58,30.565,2025-03-12
303,242454572.0,30.4,30.425,28.52,28.895,2025-03-13
304,198217088.0,29.855,31.115,29.75,30.945,2025-03-14
305,180300748.0,30.94,32.14,30.575,31.545,2025-03-17
306,175652450.0,30.885,30.89,29.505,29.955,2025-03-18
307,185186316.0,30.34,31.955,29.97,31.12,2025-03-19
308,176818126.0,30.33,31.815,30.185,30.8,2025-03-20
309,160981968.0,29.765,31.2075,29.5364,31.09,2025-03-21
310,126822994.0,32.53,33.265,32.4075,33.065,2025-03-24
311,111139390.0,33.24,33.685,33.045,33.655,2025-03-25
312,159135374.0,33.32,33.495,31.38,31.69,2025-03-26
313,144736084.0,31.3,32.115,30.875,31.15,2025-03-27
314,207264272.0,30.77,30.905,28.485,28.67,2025-03-28
315,213708900.0,27.36,28.814,26.52,28.65,2025-03-31
316,194196332.0,28.34,29.4951,27.81,29.31,2025-04-01
317,246174714.0,28.095,30.6,28.045,29.965,2025-04-02
318,280231482.0,26.215,26.915,25.055,25.15,2025-04-03
319,516053354.0,22.995,23.39,20.515,20.545,2025-04-04
320,791455254.0,18.375,23.415,17.5,20.625,2025-04-07
321,502295392.0,22.695,23.405,18.55,19.45,2025-04-08
322,713864068.0,19.38,26.705,19.365,26.305,2025-04-09
323,563385458.0,24.34,24.67,20.785,23.07,2025-04-10
324,358585798.0,22.835,24.535,22.31,24.29,2025-04-11
325,294861454.0,25.95,26.026,24.0375,24.8,2025-04-14
326,209340112.0,24.98,25.6047,24.595,24.895,2025-04-15
327,269148718.0,23.415,24.005,21.58,22.645,2025-04-16
328,202191662.0,23.045,23.1447,22.175,22.58,2025-04-17
329,229539376.0,21.685,21.82,20.12,20.93,2025-04-21
330,260222868.0,21.73,22.99,21.55,22.53,2025-04-22
331,303995450.0,24.62,25.4139,23.815,24.025,2025-04-23
332,240615402.0,24.37,26.14,24.27,26.07,2025-04-24
333,226103126.0,26.02,27.035,25.74,26.93,2025-04-25
334,191356892.0,27.01,27.32,25.82,26.91,2025-04-28
335,169808030.0,26.52,27.585,26.415,27.435,2025-04-29
336,268446592.0,25.98,27.71,25.16,27.44,2025-04-30
337,205481682.0,28.78,29.4425,28.315,28.385,2025-05-01
338,195097872.0,29.32,30.0934,29.015,29.715,2025-05-02
339,138578984.0,28.95,29.75,28.85,29.2,2025-05-05
340,165885888.0,28.03,29.02,27.785,28.37,2025-05-06
341,208737144.0,28.48,29.13,27.5425,28.7,2025-05-07
342,197621576.0,29.6,30.355,28.83,29.555,2025-05-08
343,146818844.0,29.9,30.1349,29.1625,29.485,2025-05-09
344,202489900.0,32.925,33.08,31.9254,33.055,2025-05-12
345,170595446.0,33.335,34.93,33.18,34.57,2025-05-13
346,161184772.0,34.805,35.3038,34.605,35.18,2025-05-14
347,161694744.0,34.74,35.845,34.465,35.29,2025-05-15
348,127627218.0,35.555,35.76,34.825,35.725,2025-05-16
349,143794186.0,34.235,35.93,34.215,35.82,2025-05-19
350,134069416.0,35.29,35.585,34.7001,35.445,2025-05-20
351,219255168.0,34.62,35.995,33.59,33.97,2025-05-21
352,173542012.0,34.08,34.8751,33.81,34.145,2025-05-22
353,214220876.0,32.545,33.6701,32.4294,33.16,2025-05-23
354,130539532.0,34.495,35.5725,34.1947,35.47,2025-05-27
355,132542674.0,35.67,35.97,34.89,35.015,2025-05-28
356,195434484.0,36.5,36.5298,34.665,35.185,2025-05-29
357,187118298.0,35.065,35.3,33.52,35.0,2025-05-30
358,137925416.0,34.6,35.86,34.345,35.805,2025-06-02
359,128728364.0,35.88,36.94,35.7,36.64,2025-06-03
360,128888904.0,36.79,37.16,36.355,36.935,2025-06-04
361,199024924.0,37.225,37.825,35.65,36.075,2025-06-05
362,131215386.0,37.135,37.505,36.77,37.105,2025-06-06
363,100363788.0,37.155,37.62,36.92,37.27,2025-06-09
364,122692950.0,37.355,38.1425,36.88,37.99,2025-06-10
365,181651976.0,38.295,38.5375,37.11,37.6,2025-06-11
366,126110016.0,37.3,38.0647,37.26,37.845,2025-06-12
367,210666160.0,36.55,37.4425,36.135,36.415,2025-06-13
368,116668682.0,37.11,38.125,37.11,37.9,2025-06-16
369,135418188.0,37.34,37.69,36.54,36.78,2025-06-17
370,142661416.0,36.96,37.48,36.42,36.73,2025-06-18
371,163354900.0,37.38,37.6649,35.8575,36.225,2025-06-20
372,167572710.0,36.365,37.465,35.71,37.35,2025-06-23
373,113191500.0,38.455,39.255,38.3275,39.05,2025-06-24
374,101438146.0,39.44,39.71,38.86,39.24,2025-06-25
375,100144186.0,39.71,40.425,39.3104,40.315,2025-06-26
376,146023562.0,40.5152,41.125,39.9265,40.71,2025-06-27
377,113721460.0,41.4,41.745,40.915,41.5,2025-06-30
378,140389946.0,41.06,41.27,39.905,40.445,2025-07-01
379,100285062.0,40.23,41.295,40.215,41.25,2025-07-02
380,83484604.0,41.745,42.645,41.745,42.405,2025-07-03
381,139674752.0,41.8,41.985,40.9,41.46,2025-07-07
382,115515424.0,41.74,41.8875,41.235,41.515,2025-07-08
383,117976250.0,41.985,42.6925,41.675,42.375,2025-07-09
384,110317770.0,42.515,42.61,41.57,42.18,2025-07-10
385,106937584.0,41.6575,42.225,41.375,41.86,2025-07-11
386,97311478.0,41.815,42.4676,41.275,42.305,2025-07-14
387,123257536.0,43.215,43.335,42.4,42.415,2025-07-15
388,166357634.0,42.53,42.675,41.22,42.535,2025-07-16
389,97330852.0,42.685,43.66,42.5,43.525,2025-07-17
390,98496256.0,43.82,43.87,43.095,43.375,2025-07-18
391,87720302.0,43.575,44.49,43.56,44.035,2025-07-21
392,108345276.0,44.065,44.08,42.7325,43.35,2025-07-22
393,118025230.0,43.59,43.94,42.95,43.92,2025-07-23
394,90378270.0,44.225,44.48,43.8,44.21,2025-07-24
395,79003182.0,44.155,44.79,43.99,44.46,2025-07-25
396,95591984.0,44.795,45.095,44.59,44.8925,2025-07-28
397,116251158.0,45.495,45.8125,44.49,44.69,2025-07-29
398,145527628.0,44.87,45.44,44.13,44.845,2025-07-30
399,178874656.0,46.355,46.375,43.83,44.105,2025-07-31
400,219781216.0,42.625,42.66,40.93,41.46,2025-08-01
401,108585948.0,42.61,43.785,42.58,43.73,2025-08-04
402,152088324.0,44.025,44.305,42.71,42.82,2025-08-05
403,128995266.0,43.015,44.5328,42.905,44.42,2025-08-06
404,169239148.0,45.445,45.835,43.9075,44.87,2025-08-07
405,104522674.0,45.12,46.14,45.0506,46.08,2025-08-08
406,94616990.0,46.115,46.62,45.3575,45.675,2025-08-11
407,120277962.0,46.21,47.445,45.565,47.36,2025-08-12
408,96058510.0,48.025,48.16,47.0875,47.43,2025-08-13
409,106385750.0,46.92,47.7939,46.82,47.3,2025-08-14
410,96167398.0,47.235,47.255,46.2097,46.63,2025-08-15
411,73371354.0,46.4,46.7275,46.115,46.57,2025-08-18
412,111118642.0,46.385,46.43,44.4119,44.67,2025-08-19
413,164404258.0,44.415,44.445,42.19,43.855,2025-08-20
414,119919942.0,43.475,43.975,42.695,43.245,2025-08-21
415,132726482.0,43.51,45.66,43.185,45.19,2025-08-22
416,80452568.0,44.81,45.49,44.515,44.795,2025-08-25
417,84374598.0,44.655,45.385,44.4175,45.315,2025-08-26
418,90055180.0,45.07,45.72,44.77,45.52,2025-08-27
419,90657998.0,45.64,46.555,45.255,46.35,2025-08-28
420,121887006.0,45.7075,45.795,44.245,44.68,2025-08-29
421,166668070.0,42.555,43.62,42.125,43.54,2025-09-02
422,119929802.0,44.365,44.9375,43.795,44.555,2025-09-03
423,101759684.0,44.7,45.8323,44.3075,45.76,2025-09-04
424,172625734.0,46.97,47.12,44.8436,45.91,2025-09-05
425,101696744.0,46.455,47.0476,46.32,46.565,2025-09-08
426,94620748.0,46.75,47.055,46.1218,46.945,2025-09-09
427,120818810.0,47.725,47.73,46.47,46.995,2025-09-10
428,91247130.0,47.595,47.99,47.205,47.785,2025-09-11
429,92235236.0,47.98,48.685,47.7625,48.38,2025-09-12
430,78114352.0,48.82,49.635,48.7825,49.615,2025-09-15
431,77137148.0,49.835,49.905,49.305,49.48,2025-09-16
432,147697142.0,49.445,49.6,47.7555,49.165,2025-09-17
433,123401564.0,50.38,51.185,49.895,50.49,2025-09-18
434,84365388.0,50.94,51.645,50.575,51.49,2025-09-19
435,81054580.0,51.21,52.5379,51.21,52.36,2025-09-22
436,99930552.0,52.395,52.45,50.99,51.305,2025-09-23
437,101055614.0,51.605,51.68,49.995,50.705,2025-09-24
438,122820590.0,49.7,50.435,48.7499,50.025,2025-09-25
439,124097356.0,50.2,50.69,49.37,50.625,2025-09-26
440,92393106.0,51.3925,52.14,50.97,51.3,2025-09-29
441,92323854.0,51.205,51.785,50.61,51.7,2025-09-30
442,93996434.0,50.865,52.57,50.65,52.43,2025-10-01
443,89158698.0,53.405,53.4175,52.33,53.07,2025-10-02
