,volume,open,high,low,close,caldt
444,87956100.0,54.438,54.48,53.3775,54.225,2025-10-09
445,238009404.0,54.365,54.83,48.4151,48.535,2025-10-10
446,114511130.0,51.03,51.84,50.4251,51.615,2025-10-13
447,147230048.0,49.865,51.765,48.535,50.565,2025-10-14
448,127069378.0,52.07,52.755,50.02,51.6,2025-10-15
449,159343968.0,52.34,53.165,49.875,51.025,2025-10-16
450,142274018.0,50.46,52.385,50.06,51.995,2025-10-17
451,79928172.0,52.805,54.26,52.775,53.945,2025-10-20
452,79811454.0,53.9475,54.24,53.335,53.885,2025-10-21
453,134380740.0,53.725,53.87,50.79,52.3,2025-10-22
454,91244990.0,52.135,53.815,52.04,53.61,2025-10-23
455,84387668.0,54.995,55.63,54.765,55.28,2025-10-24
456,77489436.0,57.26,58.345,57.1351,58.215,2025-10-27
457,92239234.0,58.825,60.0378,58.53,59.545,2025-10-28
458,133060638.0,60.285,60.685,58.77,60.305,2025-10-29
459,127234270.0,59.295,59.67,57.515,57.545,2025-10-30
460,122666876.0,59.745,59.745,57.69,58.36,2025-10-31
461,83597916.0,60.0,60.2088,58.54,59.16,2025-11-03
462,124762716.0,56.68,57.705,55.3217,55.54,2025-11-04
463,109729650.0,55.34,57.5,54.97,56.62,2025-11-05
464,156461184.0,56.185,56.25,53.06,53.445,2025-11-06
465,183589372.0,52.51,52.9218,49.98,52.89,2025-11-07
466,119878754.0,55.215,56.625,54.705,56.355,2025-11-10
467,102665508.0,55.635,56.21,54.8,55.89,2025-11-11
468,125708378.0,56.765,56.77,54.865,55.775,2025-11-12
469,201263982.0,54.785,54.94,51.7,52.33,2025-11-13
470,222396796.0,49.99,53.545,49.385,52.37,2025-11-14
471,186327044.0,51.705,53.314,50.055,51.025,2025-11-17
472,267347316.0,49.985,50.67,47.9,49.18,2025-11-18
473,184263514.0,49.325,51.575,48.715,50.025,2025-11-19
474,178246289.0,52.95,53.54,46.23,46.45,2025-11-20
475,179618618.0,46.85,49.1,45.24,47.48,2025-11-21
476,93893959.0,48.7,51.45,48.67,51.08,2025-11-24
477,101851815.0,50.64,52.36,49.08,52.01,2025-11-25
478,75597997.0,52.91,53.855,52.3701,53.37,2025-11-26
479,34381210.0,53.82,54.61,53.625,54.54,2025-11-28
480,66359590.0,53.11,54.65,52.82,54.05,2025-12-01
481,79504250.0,54.63,55.76,54.1441,55.3,2025-12-02
482,69844849.0,54.66,55.88,54.2327,55.69,2025-12-03
483,63957971.0,56.04,56.05,54.61,55.51,2025-12-04
484,73205745.0,55.86,57.08,55.68,56.15,2025-12-05
485,69663172.0,56.57,57.04,55.12,55.8,2025-12-08
486,48711419.0,55.45,56.22,55.09,56.01,2025-12-09
487,100220216.0,55.65,57.09,54.89,56.65,2025-12-10
488,99613776.0,55.63,56.16,53.98,56.11,2025-12-11
489,138367913.0,55.11,55.52,52.23,52.82,2025-12-12
490,98505889.0,54.06,54.06,51.72,52.02,2025-12-15
491,105804206.0,51.43,52.7684,51.095,52.33,2025-12-16
492,125498953.0,52.65,52.7994,49.37,49.4,2025-12-17
493,109133628.0,51.67,52.46,50.98,51.51,2025-12-18
494,72909933.0,52.2,53.6399,52.19,53.52,2025-12-19
